Div,Date,HomeTeam,AwayTeam,ScoreHome,ScoreAway,Winner,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,yellowhome,yellowAway,RedHome,RedAway.
F1,29/01/2017,PSG(champion2016),Lyon,5,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,PSG(champion2016),Bastia,2,0,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,PSG(champion2016),Angers,5,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,PSG(champion2016),Lorient,3,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Lille,PSG(champion2016),0,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Montpellier,PSG(champion2016),0,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Reims,PSG(champion2016),1,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Monaco,PSG(champion2016),0,3,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Lille,PSG(champion2016),1,1,N,2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Nantes,PSG(champion2016),1,4,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Bastia,PSG(champion2016),0,2,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Rennes,PSG(champion2016),0,1,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Lorient,PSG(champion2016),1,2,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Angers,PSG(champion2016),0,0,N,2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
F1,29/01/2017,Nice,PSG(champion2016),0,3,PSG(champion2016),2,0,H,9,13,4,4,14,21,3,7,3,3,0,0
















